date,variant,signups,dau,wau,mau,dau_mau_ratio,sessions,avg_session_duration_sec,sessions_per_active_user,lessons_completed,lessons_per_active_user,xp_earned,xp_per_active_user,premium_users,premium_share
2025-07-01,control,3,92.0,160.0,190.0,0.4842105263157895,131,358.8960396039604,1.423913043478261,88,0.9565217391304348,1784,19.391304347826086,53,0.5760869565217391
2025-07-01,treatment,4,108.0,181.0,211.0,0.5118483412322274,160,404.3963133640553,1.4814814814814814,104,0.9629629629629629,2147,19.87962962962963,58,0.5370370370370371
2025-07-02,control,1,97.0,164.0,192.0,0.5052083333333334,142,380.1527093596059,1.4639175257731958,93,0.9587628865979382,1952,20.123711340206185,52,0.5360824742268041
2025-07-02,treatment,1,105.0,180.0,213.0,0.49295774647887325,164,424.6605504587156,1.561904761904762,99,0.9428571428571428,2086,19.866666666666667,55,0.5238095238095238
2025-07-03,control,1,93.0,165.0,196.0,0.4744897959183674,142,393.9313725490196,1.5268817204301075,97,1.043010752688172,1941,20.870967741935484,52,0.5591397849462365
2025-07-03,treatment,1,125.0,184.0,216.0,0.5787037037037037,182,438.3424657534247,1.456,123,0.984,2540,20.32,58,0.464
2025-07-04,control,1,91.0,165.0,198.0,0.4595959595959596,130,326.21463414634144,1.4285714285714286,87,0.9560439560439561,1848,20.307692307692307,53,0.5824175824175825
2025-07-04,treatment,1,132.0,186.0,217.0,0.6082949308755761,202,501.30454545454546,1.5303030303030303,138,1.0454545454545454,2887,21.87121212121212,59,0.44696969696969696
2025-07-05,control,1,96.0,163.0,200.0,0.48,151,401.747572815534,1.5729166666666667,106,1.1041666666666667,2254,23.479166666666668,52,0.5416666666666666
2025-07-05,treatment,1,125.0,185.0,217.0,0.576036866359447,190,451.0135746606335,1.52,123,0.984,2594,20.752,59,0.472
2025-07-06,control,1,81.0,163.0,202.0,0.400990099009901,122,335.6811594202899,1.5061728395061729,77,0.9506172839506173,1590,19.62962962962963,56,0.691358024691358
2025-07-06,treatment,1,123.0,188.0,218.0,0.5642201834862385,172,428.23423423423424,1.3983739837398375,122,0.991869918699187,2564,20.84552845528455,56,0.45528455284552843
2025-07-07,control,2,93.0,159.0,204.0,0.45588235294117646,134,346.5980861244019,1.4408602150537635,91,0.978494623655914,1879,20.204301075268816,56,0.6021505376344086
2025-07-07,treatment,3,123.0,188.0,219.0,0.5616438356164384,176,436.0311111111111,1.4308943089430894,125,1.016260162601626,2636,21.43089430894309,58,0.4715447154471545
2025-07-08,control,1,89.0,160.0,205.0,0.43414634146341463,126,309.18095238095236,1.4157303370786516,91,1.0224719101123596,1850,20.786516853932586,56,0.6292134831460674
2025-07-08,treatment,1,103.0,186.0,220.0,0.4681818181818182,151,354.78761061946904,1.4660194174757282,105,1.0194174757281553,2238,21.728155339805824,59,0.5728155339805825
2025-07-09,control,3,98.0,163.0,208.0,0.47115384615384615,157,389.98591549295776,1.6020408163265305,107,1.0918367346938775,2228,22.73469387755102,58,0.5918367346938775
2025-07-09,treatment,4,123.0,188.0,223.0,0.5515695067264574,178,412.2608695652174,1.4471544715447155,120,0.975609756097561,2508,20.390243902439025,57,0.4634146341463415
2025-07-10,control,1,97.0,161.0,208.0,0.46634615384615385,134,345.64018691588785,1.3814432989690721,81,0.8350515463917526,1763,18.175257731958762,56,0.5773195876288659
2025-07-10,treatment,1,121.0,190.0,226.0,0.5353982300884956,184,459.8787878787879,1.5206611570247934,132,1.0909090909090908,2757,22.785123966942148,56,0.4628099173553719
2025-07-11,control,2,98.0,162.0,210.0,0.4666666666666667,138,327.06481481481484,1.4081632653061225,90,0.9183673469387755,1848,18.857142857142858,56,0.5714285714285714
2025-07-11,treatment,3,114.0,190.0,228.0,0.5,161,368.44444444444446,1.412280701754386,103,0.9035087719298246,2099,18.412280701754387,54,0.47368421052631576
2025-07-12,control,1,115.0,165.0,213.0,0.539906103286385,163,404.2718894009217,1.4173913043478261,103,0.8956521739130435,2125,18.47826086956522,60,0.5217391304347826
2025-07-12,treatment,1,118.0,194.0,230.0,0.5130434782608696,159,381.21276595744683,1.347457627118644,107,0.9067796610169492,2316,19.627118644067796,57,0.4830508474576271
2025-07-13,control,1,99.0,167.0,214.0,0.46261682242990654,158,379.92201834862385,1.595959595959596,118,1.1919191919191918,2394,24.181818181818183,59,0.5959595959595959
2025-07-13,treatment,1,113.0,195.0,231.0,0.48917748917748916,172,410.3898305084746,1.5221238938053097,109,0.9646017699115044,2243,19.849557522123895,56,0.49557522123893805
2025-07-14,control,1,97.0,166.0,214.0,0.4532710280373832,140,339.675799086758,1.443298969072165,93,0.9587628865979382,1996,20.577319587628867,60,0.6185567010309279
2025-07-14,treatment,2,122.0,196.0,233.0,0.5236051502145923,180,431.02521008403363,1.4754098360655739,123,1.0081967213114753,2522,20.672131147540984,59,0.48360655737704916
2025-07-15,control,1,109.0,172.0,214.0,0.5093457943925234,165,408.15,1.5137614678899083,104,0.9541284403669725,2182,20.01834862385321,61,0.5596330275229358
2025-07-15,treatment,2,120.0,203.0,233.0,0.5150214592274678,177,402.9625,1.475,120,1.0,2485,20.708333333333332,62,0.5166666666666667
2025-07-16,control,1,96.0,170.0,215.0,0.44651162790697674,145,349.84615384615387,1.5104166666666667,96,1.0,1983,20.65625,64,0.6666666666666666
2025-07-16,treatment,1,107.0,203.0,236.0,0.4533898305084746,158,366.08298755186723,1.4766355140186915,97,0.9065420560747663,2003,18.7196261682243,60,0.5607476635514018
2025-07-17,control,1,112.0,175.0,215.0,0.5209302325581395,161,388.7477477477477,1.4375,103,0.9196428571428571,2109,18.830357142857142,63,0.5625
2025-07-17,treatment,1,119.0,199.0,238.0,0.5,165,360.400826446281,1.3865546218487395,108,0.907563025210084,2260,18.991596638655462,57,0.4789915966386555
2025-07-18,control,4,113.0,186.0,217.0,0.5207373271889401,164,420.6946902654867,1.4513274336283186,119,1.0530973451327434,2450,21.68141592920354,71,0.6283185840707964
2025-07-18,treatment,5,124.0,199.0,237.0,0.5232067510548524,173,364.6761133603239,1.3951612903225807,113,0.9112903225806451,2363,19.056451612903224,57,0.4596774193548387
2025-07-19,control,3,118.0,191.0,219.0,0.5388127853881278,179,432.33187772925766,1.5169491525423728,122,1.0338983050847457,2550,21.610169491525422,70,0.5932203389830508
2025-07-19,treatment,3,136.0,207.0,243.0,0.5596707818930041,197,404.956,1.4485294117647058,128,0.9411764705882353,2645,19.448529411764707,61,0.4485294117647059
2025-07-20,control,2,115.0,196.0,222.0,0.5180180180180181,174,397.8225108225108,1.5130434782608695,103,0.8956521739130435,2105,18.304347826086957,69,0.6
2025-07-20,treatment,3,126.0,213.0,245.0,0.5142857142857142,180,400.4387351778656,1.4285714285714286,122,0.9682539682539683,2500,19.841269841269842,66,0.5238095238095238
2025-07-21,control,1,126.0,195.0,226.0,0.5575221238938053,182,425.5948275862069,1.4444444444444444,125,0.9920634920634921,2590,20.555555555555557,65,0.5158730158730159
2025-07-21,treatment,1,133.0,211.0,246.0,0.540650406504065,192,425.9212598425197,1.443609022556391,126,0.9473684210526315,2609,19.616541353383457,57,0.42857142857142855
2025-07-22,control,1,113.0,197.0,227.0,0.4977973568281938,172,408.42918454935625,1.5221238938053097,116,1.0265486725663717,2409,21.31858407079646,71,0.6283185840707964
2025-07-22,treatment,1,124.0,211.0,248.0,0.5,184,402.17254901960786,1.4838709677419355,125,1.0080645161290323,2606,21.016129032258064,57,0.4596774193548387
2025-07-23,control,1,121.0,196.0,227.0,0.5330396475770925,182,422.44017094017096,1.5041322314049588,116,0.9586776859504132,2434,20.115702479338843,69,0.5702479338842975
2025-07-23,treatment,2,134.0,214.0,252.0,0.5317460317460317,192,424.0622568093385,1.4328358208955223,130,0.9701492537313433,2683,20.02238805970149,61,0.4552238805970149
2025-07-24,control,2,133.0,197.0,229.0,0.5807860262008734,185,419.10169491525426,1.3909774436090225,127,0.9548872180451128,2674,20.105263157894736,70,0.5263157894736842
2025-07-24,treatment,2,129.0,215.0,255.0,0.5058823529411764,176,342.5173745173745,1.3643410852713178,118,0.9147286821705426,2435,18.875968992248062,63,0.4883720930232558
2025-07-25,control,1,121.0,198.0,233.0,0.51931330472103,185,413.3586497890295,1.5289256198347108,118,0.9752066115702479,2450,20.24793388429752,70,0.5785123966942148
2025-07-25,treatment,1,138.0,220.0,256.0,0.5390625,199,410.94615384615383,1.4420289855072463,141,1.0217391304347827,2913,21.108695652173914,67,0.4855072463768116
2025-07-26,control,1,128.0,199.0,234.0,0.5470085470085471,179,439.79831932773106,1.3984375,121,0.9453125,2499,19.5234375,73,0.5703125
2025-07-26,treatment,2,132.0,218.0,258.0,0.5116279069767442,200,412.9465648854962,1.5151515151515151,140,1.0606060606060606,2900,21.96969696969697,68,0.5151515151515151
2025-07-27,control,2,129.0,202.0,235.0,0.548936170212766,180,409.225,1.3953488372093024,129,1.0,2679,20.767441860465116,76,0.5891472868217055
2025-07-27,treatment,2,140.0,221.0,259.0,0.5405405405405406,201,430.20075757575756,1.4357142857142857,144,1.0285714285714285,2973,21.235714285714284,70,0.5
2025-07-28,control,2,123.0,203.0,237.0,0.5189873417721519,185,397.5123966942149,1.5040650406504066,114,0.926829268292683,2443,19.86178861788618,75,0.6097560975609756
2025-07-28,treatment,2,138.0,219.0,260.0,0.5307692307692308,188,383.69924812030075,1.3623188405797102,140,1.0144927536231885,2932,21.246376811594203,68,0.4927536231884058
2025-07-29,control,1,120.0,204.0,238.0,0.5042016806722689,173,388.7037037037037,1.4416666666666667,122,1.0166666666666666,2572,21.433333333333334,74,0.6166666666666667
2025-07-29,treatment,1,143.0,225.0,262.0,0.5458015267175572,200,399.7790262172285,1.3986013986013985,131,0.916083916083916,2713,18.972027972027973,71,0.4965034965034965
2025-07-30,control,1,126.0,206.0,238.0,0.5294117647058824,181,422.9385245901639,1.4365079365079365,115,0.9126984126984127,2443,19.38888888888889,77,0.6111111111111112
2025-07-30,treatment,1,134.0,230.0,264.0,0.5075757575757576,194,411.6455223880597,1.4477611940298507,127,0.9477611940298507,2645,19.738805970149254,74,0.5522388059701493
2025-07-31,control,1,113.0,203.0,238.0,0.47478991596638653,153,336.7469387755102,1.3539823008849559,102,0.9026548672566371,2204,19.504424778761063,77,0.6814159292035398
2025-07-31,treatment,1,145.0,228.0,265.0,0.5471698113207547,202,409.30111524163567,1.393103448275862,148,1.0206896551724138,3132,21.6,78,0.5379310344827586
2025-08-01,control,1,132.0,208.0,240.0,0.55,183,409.6666666666667,1.3863636363636365,120,0.9090909090909091,2479,18.78030303030303,75,0.5681818181818182
2025-08-01,treatment,1,137.0,227.0,265.0,0.5169811320754717,191,368.2074074074074,1.3941605839416058,115,0.8394160583941606,2370,17.2992700729927,79,0.5766423357664233
2025-08-02,control,1,127.0,208.0,242.0,0.5247933884297521,180,441.47773279352225,1.4173228346456692,124,0.9763779527559056,2647,20.84251968503937,78,0.6141732283464567
2025-08-02,treatment,1,121.0,226.0,267.0,0.45318352059925093,173,343.98523985239854,1.4297520661157024,115,0.9504132231404959,2450,20.24793388429752,75,0.6198347107438017
2025-08-03,control,1,119.0,207.0,242.0,0.49173553719008267,177,383.5725806451613,1.4873949579831933,119,1.0,2493,20.949579831932773,76,0.6386554621848739
2025-08-03,treatment,1,149.0,228.0,270.0,0.5518518518518518,213,435.6617647058824,1.429530201342282,131,0.8791946308724832,2710,18.187919463087248,74,0.4966442953020134
2025-08-04,control,1,125.0,210.0,242.0,0.5165289256198347,181,391.9879518072289,1.448,125,1.0,2638,21.104,78,0.624
2025-08-04,treatment,1,139.0,233.0,269.0,0.516728624535316,194,393.9230769230769,1.39568345323741,120,0.8633093525179856,2470,17.769784172661872,80,0.5755395683453237
2025-08-05,control,1,101.0,213.0,243.0,0.4156378600823045,149,325.268,1.4752475247524752,93,0.9207920792079208,1973,19.534653465346533,77,0.7623762376237624
2025-08-05,treatment,2,143.0,240.0,271.0,0.5276752767527675,193,367.95272727272726,1.3496503496503496,129,0.9020979020979021,2728,19.076923076923077,77,0.5384615384615384
2025-08-06,control,1,124.0,208.0,244.0,0.5081967213114754,177,364.1235059760956,1.4274193548387097,126,1.0161290322580645,2566,20.693548387096776,82,0.6612903225806451
2025-08-06,treatment,1,150.0,239.0,270.0,0.5555555555555556,224,456.7572463768116,1.4933333333333334,136,0.9066666666666666,2886,19.24,81,0.54
2025-08-07,control,1,115.0,207.0,246.0,0.46747967479674796,165,355.6746031746032,1.434782608695652,122,1.0608695652173914,2549,22.16521739130435,83,0.7217391304347827
2025-08-07,treatment,1,138.0,234.0,271.0,0.5092250922509225,199,375.92057761732855,1.4420289855072463,130,0.9420289855072463,2696,19.536231884057973,83,0.6014492753623188
2025-08-08,control,1,125.0,212.0,248.0,0.5040322580645161,190,394.6324110671937,1.52,137,1.096,2884,23.072,82,0.656
2025-08-08,treatment,2,148.0,236.0,274.0,0.5401459854014599,219,424.7491039426523,1.4797297297297298,151,1.0202702702702702,3230,21.824324324324323,85,0.5743243243243243
2025-08-09,control,1,121.0,216.0,249.0,0.4859437751004016,174,374.503937007874,1.43801652892562,120,0.9917355371900827,2507,20.71900826446281,87,0.71900826446281
2025-08-09,treatment,1,154.0,241.0,276.0,0.5579710144927537,225,435.3071428571429,1.4610389610389611,149,0.9675324675324676,3063,19.88961038961039,84,0.5454545454545454
2025-08-10,control,2,102.0,216.0,251.0,0.4063745019920319,157,332.18359375,1.5392156862745099,103,1.0098039215686274,2147,21.04901960784314,88,0.8627450980392157
2025-08-10,treatment,3,144.0,245.0,279.0,0.5161290322580645,202,398.77031802120143,1.4027777777777777,136,0.9444444444444444,2797,19.42361111111111,81,0.5625
2025-08-11,control,1,118.0,211.0,252.0,0.46825396825396826,177,387.6536964980545,1.5,108,0.9152542372881356,2287,19.38135593220339,80,0.6779661016949152
2025-08-11,treatment,2,157.0,244.0,280.0,0.5607142857142857,238,451.6070175438596,1.515923566878981,163,1.0382165605095541,3419,21.777070063694268,86,0.5477707006369427
2025-08-12,control,1,119.0,212.0,252.0,0.4722222222222222,165,347.5,1.3865546218487395,105,0.8823529411764706,2234,18.77310924369748,81,0.680672268907563
2025-08-12,treatment,1,160.0,251.0,283.0,0.5653710247349824,221,415.8706293706294,1.38125,144,0.9,3005,18.78125,94,0.5875
2025-08-13,control,1,115.0,206.0,253.0,0.45454545454545453,163,341.85714285714283,1.4173913043478261,114,0.991304347826087,2392,20.8,86,0.7478260869565218
2025-08-13,treatment,1,156.0,253.0,284.0,0.5492957746478874,226,403.69337979094075,1.4487179487179487,168,1.0769230769230769,3449,22.108974358974358,93,0.5961538461538461
2025-08-14,control,1,120.0,207.0,256.0,0.46875,169,353.13461538461536,1.4083333333333334,109,0.9083333333333333,2257,18.808333333333334,81,0.675
2025-08-14,treatment,2,165.0,254.0,285.0,0.5789473684210527,238,466.93425605536333,1.4424242424242424,168,1.018181818181818,3556,21.55151515151515,87,0.5272727272727272
2025-08-15,control,1,125.0,203.0,257.0,0.48638132295719844,189,397.5249042145594,1.512,125,1.0,2601,20.808,76,0.608
2025-08-15,treatment,1,163.0,249.0,286.0,0.5699300699300699,245,460.0896551724138,1.5030674846625767,169,1.0368098159509203,3549,21.773006134969325,93,0.5705521472392638
2025-08-16,control,3,133.0,203.0,259.0,0.5135135135135135,198,422.72727272727275,1.4887218045112782,125,0.9398496240601504,2637,19.827067669172934,81,0.6090225563909775
2025-08-16,treatment,4,161.0,252.0,289.0,0.5570934256055363,235,422.65986394557825,1.4596273291925466,171,1.062111801242236,3518,21.850931677018632,92,0.5714285714285714
2025-08-17,control,2,125.0,209.0,262.0,0.4770992366412214,174,356.812030075188,1.392,128,1.024,2652,21.216,81,0.648
2025-08-17,treatment,3,163.0,258.0,292.0,0.5582191780821918,233,457.956228956229,1.4294478527607362,158,0.9693251533742331,3329,20.42331288343558,96,0.588957055214724
2025-08-18,control,2,121.0,215.0,263.0,0.4600760456273764,175,357.42910447761193,1.4462809917355373,117,0.9669421487603306,2470,20.41322314049587,79,0.6528925619834711
2025-08-18,treatment,2,157.0,256.0,295.0,0.5322033898305085,235,425.24414715719064,1.4968152866242037,160,1.019108280254777,3382,21.54140127388535,97,0.6178343949044586
2025-08-19,control,2,130.0,211.0,265.0,0.49056603773584906,198,387.81851851851854,1.523076923076923,136,1.0461538461538462,2879,22.146153846153847,78,0.6
2025-08-19,treatment,3,174.0,259.0,299.0,0.5819397993311036,243,431.2119205298013,1.396551724137931,156,0.896551724137931,3213,18.46551724137931,99,0.5689655172413793
2025-08-20,control,1,140.0,217.0,266.0,0.5263157894736842,207,404.070110701107,1.4785714285714286,136,0.9714285714285714,2827,20.192857142857143,83,0.5928571428571429
2025-08-20,treatment,1,161.0,259.0,300.0,0.5366666666666666,222,394.6864686468647,1.3788819875776397,156,0.968944099378882,3253,20.204968944099377,105,0.6521739130434783
2025-08-21,control,1,129.0,221.0,266.0,0.4849624060150376,180,360.93014705882354,1.3953488372093024,114,0.8837209302325582,2373,18.3953488372093,85,0.6589147286821705
2025-08-21,treatment,1,168.0,259.0,301.0,0.5581395348837209,257,450.79276315789474,1.5297619047619047,178,1.0595238095238095,3692,21.976190476190474,102,0.6071428571428571
2025-08-22,control,2,141.0,225.0,270.0,0.5222222222222223,209,404.8868613138686,1.4822695035460993,131,0.9290780141843972,2724,19.319148936170212,90,0.6382978723404256
2025-08-22,treatment,3,165.0,260.0,303.0,0.5445544554455446,239,411.1628664495114,1.4484848484848485,168,1.018181818181818,3521,21.33939393939394,101,0.6121212121212121
2025-08-23,control,1,132.0,224.0,270.0,0.4888888888888889,212,397.47636363636366,1.606060606060606,148,1.121212121212121,3108,23.545454545454547,81,0.6136363636363636
2025-08-23,treatment,1,176.0,258.0,305.0,0.5770491803278689,260,446.0,1.4772727272727273,181,1.0284090909090908,3746,21.28409090909091,104,0.5909090909090909
2025-08-24,control,1,140.0,228.0,270.0,0.5185185185185185,185,362.6485507246377,1.3214285714285714,121,0.8642857142857143,2522,18.014285714285716,83,0.5928571428571429
2025-08-24,treatment,1,164.0,265.0,307.0,0.5342019543973942,234,412.44983818770226,1.4268292682926829,156,0.9512195121951219,3334,20.329268292682926,106,0.6463414634146342
2025-08-25,control,1,132.0,231.0,272.0,0.4852941176470588,181,362.3574007220217,1.371212121212121,121,0.9166666666666666,2511,19.022727272727273,83,0.6287878787878788
2025-08-25,treatment,1,156.0,262.0,308.0,0.5064935064935064,236,422.19354838709677,1.5128205128205128,148,0.9487179487179487,3147,20.173076923076923,99,0.6346153846153846
2025-08-26,control,3,144.0,233.0,274.0,0.5255474452554745,207,407.625,1.4375,145,1.0069444444444444,3074,21.34722222222222,83,0.5763888888888888
2025-08-26,treatment,3,180.0,269.0,312.0,0.5769230769230769,254,438.961661341853,1.4111111111111112,161,0.8944444444444445,3364,18.68888888888889,107,0.5944444444444444
2025-08-27,control,1,151.0,234.0,275.0,0.5490909090909091,220,420.93594306049823,1.4569536423841059,141,0.9337748344370861,2894,19.165562913907284,91,0.6026490066225165
2025-08-27,treatment,1,177.0,269.0,313.0,0.5654952076677316,263,451.1528662420382,1.4858757062146892,177,1.0,3686,20.824858757062145,109,0.615819209039548
2025-08-28,control,1,147.0,229.0,275.0,0.5345454545454545,217,440.21985815602835,1.4761904761904763,143,0.9727891156462585,3026,20.58503401360544,94,0.6394557823129252
2025-08-28,treatment,1,170.0,270.0,315.0,0.5396825396825397,237,408.6793650793651,1.3941176470588235,162,0.9529411764705882,3317,19.511764705882353,111,0.6529411764705882
2025-08-29,control,1,142.0,238.0,279.0,0.5089605734767025,206,377.4028268551237,1.4507042253521127,136,0.9577464788732394,2850,20.070422535211268,91,0.6408450704225352
2025-08-29,treatment,2,181.0,267.0,316.0,0.5727848101265823,268,446.6656151419558,1.4806629834254144,183,1.011049723756906,3866,21.359116022099446,115,0.6353591160220995
2025-08-30,control,4,134.0,241.0,283.0,0.4734982332155477,195,366.44947735191636,1.455223880597015,129,0.9626865671641791,2740,20.44776119402985,89,0.664179104477612
2025-08-30,treatment,4,183.0,276.0,318.0,0.5754716981132075,260,453.3644859813084,1.4207650273224044,185,1.010928961748634,3844,21.005464480874316,112,0.6120218579234973
2025-08-31,control,1,144.0,249.0,284.0,0.5070422535211268,225,417.0416666666667,1.5625,146,1.0138888888888888,3030,21.041666666666668,90,0.625
2025-08-31,treatment,1,174.0,275.0,319.0,0.5454545454545454,269,447.24844720496895,1.5459770114942528,173,0.9942528735632183,3483,20.017241379310345,108,0.6206896551724138
2025-09-01,control,1,148.0,248.0,285.0,0.519298245614035,217,432.3771626297578,1.4662162162162162,150,1.0135135135135136,3138,21.2027027027027,92,0.6216216216216216
2025-09-01,treatment,1,153.0,276.0,321.0,0.4766355140186916,220,357.01857585139317,1.4379084967320261,147,0.9607843137254902,3040,19.869281045751634,96,0.6274509803921569
2025-09-02,control,4,142.0,249.0,286.0,0.4965034965034965,230,402.3139931740614,1.619718309859155,153,1.0774647887323943,3160,22.253521126760564,95,0.6690140845070423
2025-09-02,treatment,4,162.0,278.0,322.0,0.5031055900621118,229,376.8868501529052,1.4135802469135803,148,0.9135802469135802,3069,18.944444444444443,105,0.6481481481481481
2025-09-03,control,2,161.0,251.0,288.0,0.5590277777777778,233,403.6101694915254,1.4472049689440993,161,1.0,3344,20.770186335403725,98,0.6086956521739131
2025-09-03,treatment,2,186.0,275.0,324.0,0.5740740740740741,280,447.5258358662614,1.5053763440860215,181,0.9731182795698925,3799,20.4247311827957,108,0.5806451612903226
2025-09-04,control,4,155.0,253.0,291.0,0.5326460481099656,231,419.2809364548495,1.4903225806451612,160,1.032258064516129,3300,21.29032258064516,97,0.6258064516129033
2025-09-04,treatment,4,184.0,284.0,328.0,0.5609756097560976,269,449.9309309309309,1.4619565217391304,181,0.9836956521739131,3719,20.21195652173913,116,0.6304347826086957
2025-09-05,control,1,151.0,255.0,294.0,0.5136054421768708,212,374.4866666666667,1.403973509933775,142,0.9403973509933775,3012,19.94701986754967,92,0.609271523178808
2025-09-05,treatment,1,192.0,286.0,329.0,0.5835866261398176,287,479.08383233532936,1.4947916666666667,199,1.0364583333333333,4196,21.854166666666668,122,0.6354166666666666
2025-09-06,control,1,144.0,255.0,296.0,0.4864864864864865,207,378.9667774086379,1.4375,131,0.9097222222222222,2710,18.819444444444443,88,0.6111111111111112
2025-09-06,treatment,1,191.0,289.0,331.0,0.5770392749244713,293,475.42985074626864,1.5340314136125655,193,1.0104712041884816,4021,21.05235602094241,121,0.6335078534031413
2025-09-07,control,1,152.0,252.0,297.0,0.5117845117845118,220,383.15562913907286,1.4473684210526316,142,0.9342105263157895,2899,19.07236842105263,92,0.6052631578947368
2025-09-07,treatment,1,172.0,289.0,333.0,0.5165165165165165,245,372.20238095238096,1.4244186046511629,166,0.9651162790697675,3458,20.1046511627907,117,0.6802325581395349
2025-09-08,control,1,164.0,258.0,299.0,0.5484949832775919,224,411.7590759075908,1.3658536585365855,157,0.9573170731707317,3270,19.9390243902439,102,0.6219512195121951
2025-09-08,treatment,1,184.0,287.0,334.0,0.5508982035928144,281,467.1780415430267,1.5271739130434783,189,1.0271739130434783,4029,21.89673913043478,114,0.6195652173913043
2025-09-09,control,1,141.0,257.0,299.0,0.47157190635451507,202,366.5394736842105,1.4326241134751774,129,0.9148936170212766,2664,18.893617021276597,96,0.6808510638297872
2025-09-09,treatment,1,178.0,289.0,335.0,0.5313432835820896,260,400.61242603550295,1.4606741573033708,165,0.9269662921348315,3454,19.40449438202247,120,0.6741573033707865
2025-09-10,control,1,147.0,254.0,301.0,0.4883720930232558,229,417.3868852459016,1.5578231292517006,145,0.9863945578231292,3033,20.632653061224488,94,0.6394557823129252
2025-09-10,treatment,1,181.0,285.0,335.0,0.5402985074626866,272,423.48377581120945,1.5027624309392265,169,0.9337016574585635,3507,19.375690607734807,117,0.6464088397790055
2025-09-11,control,1,151.0,252.0,301.0,0.5016611295681063,213,386.16339869281046,1.4105960264900663,144,0.9536423841059603,2929,19.397350993377483,95,0.6291390728476821
2025-09-11,treatment,1,187.0,289.0,336.0,0.5565476190476191,268,415.2823529411765,1.4331550802139037,180,0.9625668449197861,3755,20.080213903743317,126,0.6737967914438503
2025-09-12,control,1,164.0,250.0,301.0,0.5448504983388704,260,444.0684039087948,1.5853658536585367,159,0.9695121951219512,3404,20.75609756097561,99,0.6036585365853658
2025-09-12,treatment,1,185.0,289.0,336.0,0.5505952380952381,276,422.6422287390029,1.491891891891892,174,0.9405405405405406,3668,19.82702702702703,128,0.6918918918918919
2025-09-13,control,3,172.0,253.0,304.0,0.5657894736842105,252,444.84193548387094,1.4651162790697674,165,0.9593023255813954,3400,19.767441860465116,106,0.6162790697674418
2025-09-13,treatment,4,186.0,290.0,339.0,0.5486725663716814,267,406.22898550724636,1.435483870967742,178,0.956989247311828,3716,19.978494623655912,126,0.6774193548387096
2025-09-14,control,1,160.0,253.0,303.0,0.528052805280528,250,433.56913183279744,1.5625,152,0.95,3217,20.10625,102,0.6375
2025-09-14,treatment,1,180.0,292.0,342.0,0.5263157894736842,260,396.5895953757225,1.4444444444444444,164,0.9111111111111111,3363,18.683333333333334,122,0.6777777777777778
2025-09-15,control,1,161.0,255.0,305.0,0.5278688524590164,234,397.9775641025641,1.453416149068323,160,0.9937888198757764,3298,20.48447204968944,102,0.6335403726708074
2025-09-15,treatment,1,195.0,296.0,343.0,0.5685131195335277,303,469.64841498559076,1.5538461538461539,196,1.005128205128205,4096,21.005128205128205,124,0.6358974358974359
2025-09-16,control,1,166.0,259.0,307.0,0.5407166123778502,237,401.779552715655,1.427710843373494,158,0.9518072289156626,3198,19.265060240963855,103,0.6204819277108434
2025-09-16,treatment,1,195.0,299.0,343.0,0.5685131195335277,287,451.39942528735634,1.471794871794872,206,1.0564102564102564,4321,22.15897435897436,124,0.6358974358974359
2025-09-17,control,1,168.0,263.0,309.0,0.5436893203883495,244,415.63057324840764,1.4523809523809523,166,0.9880952380952381,3481,20.720238095238095,105,0.625
2025-09-17,treatment,1,174.0,298.0,344.0,0.5058139534883721,256,371.87392550143267,1.471264367816092,186,1.0689655172413792,3915,22.5,119,0.6839080459770115
2025-09-18,control,3,161.0,268.0,310.0,0.5193548387096775,235,409.1009463722398,1.4596273291925466,160,0.9937888198757764,3364,20.8944099378882,103,0.639751552795031
2025-09-18,treatment,4,182.0,297.0,348.0,0.5229885057471264,275,417.6742209631728,1.510989010989011,191,1.0494505494505495,4006,22.01098901098901,117,0.6428571428571429
2025-09-19,control,1,160.0,267.0,310.0,0.5161290322580645,231,387.7012578616352,1.44375,147,0.91875,3079,19.24375,105,0.65625
2025-09-19,treatment,1,192.0,302.0,351.0,0.5470085470085471,281,421.4858757062147,1.4635416666666667,192,1.0,3942,20.53125,121,0.6302083333333334
2025-09-20,control,1,165.0,270.0,311.0,0.5305466237942122,230,389.2100313479624,1.393939393939394,166,1.006060606060606,3468,21.01818181818182,106,0.6424242424242425
2025-09-20,treatment,1,179.0,297.0,352.0,0.5085227272727273,241,356.8929577464789,1.3463687150837989,156,0.8715083798882681,3223,18.00558659217877,120,0.6703910614525139
2025-09-21,control,1,164.0,272.0,312.0,0.5256410256410257,235,409.996875,1.4329268292682926,152,0.926829268292683,3224,19.658536585365855,104,0.6341463414634146
2025-09-21,treatment,2,184.0,303.0,353.0,0.5212464589235127,283,444.8011204481793,1.5380434782608696,197,1.0706521739130435,4144,22.52173913043478,117,0.6358695652173914
2025-09-22,control,1,149.0,270.0,312.0,0.4775641025641026,219,361.4361370716511,1.4697986577181208,146,0.9798657718120806,3094,20.76510067114094,102,0.6845637583892618
2025-09-22,treatment,1,182.0,303.0,356.0,0.5112359550561798,266,399.8631284916201,1.4615384615384615,184,1.010989010989011,3876,21.296703296703296,120,0.6593406593406593
